state,state_abbr,fiscal_year,medicaid_fmap,medicaid_multiplier,source_name,source_url,date_accessed,review_status
Florida,FL,2011,0.5545,1.24,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2012,0.5604,1.27,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2013,0.5808,1.39,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2014,0.5879,1.43,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2015,0.5972,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2016,0.6067,1.54,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2017,0.6110,1.57,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2018,0.6179,1.62,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2019,0.6087,1.56,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2020,0.6767,2.09,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2021,0.6816,2.14,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2022,0.6723,2.05,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2023,0.6625,1.96,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2024,0.5796,1.38,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2025,0.5717,1.33,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2026,0.5722,1.34,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Florida,FL,2027,0.5543,1.24,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2004,0.6255,1.67,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2005,0.6044,1.53,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2006,0.6060,1.54,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2007,0.6197,1.63,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2008,0.6310,1.71,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2009,0.7442,2.91,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2010,0.7496,2.99,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2011,0.6533,1.88,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2012,0.6616,1.96,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2013,0.6556,1.90,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2014,0.6593,1.94,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2015,0.6694,2.02,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2016,0.6755,2.08,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2017,0.6789,2.11,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2018,0.6850,2.17,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2019,0.6762,2.09,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2020,0.7350,2.77,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2021,0.7323,2.74,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2022,0.7305,2.71,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2023,0.7222,2.60,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2024,0.6589,1.93,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2025,0.6604,1.94,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2026,0.6640,1.98,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Georgia,GA,2027,0.6663,2.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2004,0.6185,1.62,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2005,0.5847,1.41,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2006,0.5881,1.43,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2007,0.5755,1.36,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2008,0.5650,1.30,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2009,0.6735,2.06,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2010,0.6735,2.06,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2011,0.5179,1.07,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2012,0.5048,1.02,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2013,0.5186,1.08,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2014,0.5185,1.08,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2015,0.5223,1.09,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2016,0.5398,1.17,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2017,0.5493,1.22,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2018,0.5478,1.21,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2019,0.5392,1.17,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2020,0.5967,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2021,0.5922,1.45,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2022,0.5984,1.49,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2023,0.6226,1.65,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2024,0.5856,1.41,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2025,0.5908,1.44,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2026,0.5968,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Hawaii,HI,2027,0.5839,1.40,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2004,0.7391,2.83,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2005,0.7062,2.40,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2006,0.6991,2.32,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2007,0.7036,2.37,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2008,0.6987,2.32,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2009,0.7918,3.80,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2010,0.7918,3.80,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2011,0.6885,2.21,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2012,0.7023,2.36,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2013,0.7100,2.45,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2014,0.7164,2.53,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2015,0.7175,2.54,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2016,0.7124,2.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2017,0.7151,2.51,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2018,0.7117,2.47,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2019,0.7113,2.46,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2020,0.7654,3.26,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2021,0.7661,3.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2022,0.7641,3.24,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2023,0.7631,3.22,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2024,0.6972,2.30,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2025,0.6759,2.09,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2026,0.6691,2.02,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Idaho,ID,2027,0.6731,2.06,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2004,0.5295,1.13,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2005,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2006,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2007,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2008,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2009,0.6188,1.62,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2010,0.6188,1.62,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2011,0.5020,1.01,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2012,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2013,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2014,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2015,0.5076,1.03,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2016,0.5089,1.04,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2017,0.5130,1.05,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2018,0.5074,1.03,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2019,0.5031,1.01,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2020,0.5634,1.29,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2021,0.5716,1.33,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2022,0.5729,1.34,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2023,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2024,0.5109,1.04,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2025,0.5138,1.06,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2026,0.5182,1.08,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Illinois,IL,2027,0.5291,1.12,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2004,0.6527,1.88,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2005,0.6278,1.69,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2006,0.6298,1.70,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2007,0.6261,1.67,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2008,0.6269,1.68,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2009,0.7421,2.88,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2010,0.7569,3.11,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2011,0.6652,1.99,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2012,0.6696,2.03,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2013,0.6716,2.05,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Indiana,IN,2014,0.6692,2.02,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
